FacID,Site,Call,Ch,PC,City,St,Lat,Lon,RCAMSL,HAAT,ERP,DA,AntID,Az
22570,,KTVL,10,10,MEDFORD,OR,420451,1224313,2311,1001,9,ND,,
60736,,KDRV,12,12,MEDFORD,OR,424129,1231348,1649,823,16.9,ND,,
5010,,K23EX-D,23,23,MEDFORD,OR,422122,1225837,864,0,3.42,DA,20732,295
32958,,KMVU-DT,26,26,MEDFORD,OR,421753,1224457,1199,441,16.2,DA,85641,0
8309,,K32DY-D,32,32,MEDFORD`,OR,421753,1224501,1170.77,0,14.2,DA,120613,257
12729,,KFFX-TV,11,11,PENDLETON,OR,454451,1180219,1737,471,60,DA,117936,0
34874,,KGW,8,8,PORTLAND,OR,453120,1224449,614.3,524,45,ND,,
50589,,KOPB-TV,10,10,PORTLAND,OR,453120,1224449,615.3,524,46,ND,,
50633,,KPTV,12,12,PORTLAND,OR,453118,1224457,615.7,529,24.5,ND,,
71080,,KOXO-CD,15,41,PORTLAND,OR,453120,1224449,525.3,0,8.53,ND,,
71069,,KORS-CD,16,16,PORTLAND,OR,453120,1224449,525.3,0,15,ND,,
71074,,KOXI-CD,20,20,PORTLAND,OR,453120,1224449,525.3,0,7,ND,,
21649,,KATU,24,43,PORTLAND,OR,453056,1224403,614.1,524,678,ND,,
35380,,KOIN,25,40,PORTLAND,OR,453057,1224402,613.4,523.3,734,ND,,
47707,,KNMT,32,45,PORTLAND,OR,453057,1224403,546,455,777,ND,,
71079,,KORK-CD,35,35,PORTLAND,OR,453120,1224449,525.3,0,15,ND,,
71078,,KKEI-CD,36,38,PORTLAND,OR,453120,1224449,525.3,0,8.65,ND,,
31437,,KTVC,18,18,ROSEBURG,OR,431408,1231920,481.8,212.8,50,DA,34395,0
61551,,KPIC,19,19,ROSEBURG,OR,431407,1231922,502.8,292,50,DA,107660,0
35187,,KTCW,36,45,ROSEBURG,OR,431221,1232200,374,109,10.1,DA,44472,0
5801,,KPXG-TV,22,22,SALEM,OR,453120,1224449,599.5,510,1000,ND,,
10192,,KRCW-TV,33,33,SALEM,OR,453057,1224402,613.4,523.3,750,ND,,
56971,,KRHP-CD,14,14,THE DALLES,OR,453904,1210834,174.99,0,0.676,DA,94143,205
13929,,WKBS-TV,6,46,ALTOONA,PA,403404,782625,828.2,305,0.579,ND,,
23341,,WTAJ-TV,24,32,ALTOONA,PA,403401,782629,829.92,305.2,743,DA,70018,0
20287,,WATM-TV,31,24,ALTOONA,PA,403406,782637,835.7,311,1000,DA,29784,0
68136,,W47AO-D,36,47,BERWICK,PA,410020,761249,533,0,12.2,DA,1000571,330
60850,,WBPH-TV,9,9,BETHLEHEM,PA,403402,752603,452.3,302,80.6,DA,104583,30
68403,,WTOO-CD,22,23,BOLIVAR,PA,401724,783345,975,0,14.6,DA,1000569,280
68393,,WJMB-CD,17,17,BUTLER,PA,405534,795336,501.1,0,7.5,DA,20732,165
257,,WWAT-CD,29,45,CHARLEROI,PA,394840,794130,899,0,0.407,DA,120862,330
68394,,WMVH-CD,32,40,CHARLEROI,PA,400724,795345,430.4,0,4.65,DA,18179,169
52077,,W24DB,24,24,CLARKS SUMMIT,PA,412609,754345,718.8,0,0.102,DA,16528,15
66219,1,WPSU-TV,15,15,CLEARFIELD,PA,410720,782629,950.4,412.8,810,DA,95791,0
66219,2,WPSU-TV,15,15,CLEARFIELD,PA,404247,775400,655.3,281.6,48,DA,DA/43E,0
68137,,W24BB-D,24,24,EAST STROUDSBURG,PA,410136,753016,679.17,0,0.8,DA,119939,110
24970,,WICU-TV,12,12,ERIE,PA,420350,800020,650,306.7,5.4,ND,,
49711,,WSEE-TV,21,16,ERIE,PA,420352,800018,614,271,84.5,DA,68996,0
19707,,WFXP,26,22,ERIE,PA,420225,800408,616.3,286,930,DA,78512,0
53716,,WQLN,27,50,ERIE,PA,420234,800355,608.3,277.6,192,DA,104030,0
65749,,WJET-TV,28,24,ERIE,PA,420225,800408,634.6,304,571,DA,86989,0
13924,,WPCB-TV,28,50,GREENSBURG,PA,402334,794653,580,264,236,DA,44438,0
72326,,WHTM-TV,10,10,HARRISBURG,PA,401858,765660,469.4,311.1,16.2,DA,46002,0
72313,,WHP-TV,32,21,HARRISBURG,PA,402043,765208,540,369,954,DA,98648,0
73083,,WITF-TV,36,36,HARRISBURG,PA,402043,765208,591,411,50,DA,19302,150
73375,,WOLF-TV,22,45,HAZLETON,PA,411100,755209,873,488,262,ND,,
68135,,WYLN-LP,26,35,HAZLETON,PA,405810,755723,602,160.6,4.55,DA,20732,275
69880,,WPCW,11,11,JEANNETTE,PA,402938,800108,564.1,258.9,30,DA,93597,0
20295,,WWCP-TV,8,8,JOHNSTOWN,PA,401053,790904,967.9,368,9.3,DA,87806,0
73120,,WJAC-TV,35,34,JOHNSTOWN,PA,402217,785855,910,386,1000,DA,69309,0
68401,,WKHU-CD,32,44,KITTANNING,PA,404718,793204,434.8,0,5.04,DA,20740,205
53930,,WGAL,8,8,LANCASTER,PA,400204,763707,556.9,419,32.2,ND,,
8616,,WPVI-TV,6,6,PHILADELPHIA,PA,400233,751432,394.7,330,34,DA,108369,0
73879,,WPHL-TV,17,17,PHILADELPHIA,PA,400230,751422,389,324,645,ND,,
72278,,WPHA-CD,24,24,PHILADELPHIA,PA,400230,751410,312,0,15,DA,110622,135
63153,,WCAU,28,34,PHILADELPHIA,PA,400230,751410,464.3,400.1,618,ND,,
25453,,KYW-TV,30,26,PHILADELPHIA,PA,400233,751432,440,375,861,ND,,
51568,,WTXF-TV,31,42,PHILADELPHIA,PA,400226,751418,406.6,343,499,DA,104789,0
12499,,WPSG,33,32,PHILADELPHIA,PA,400230,751410,465,400,816,DA,107152,0
74216,,WFPA-CD,35,28,PHILADELPHIA,PA,400230,751410,428.2,0,6.58,DA,20732,230
41315,,WQED,2,13,PITTSBURGH,PA,402646,795750,516,210,5.83,ND,,
41314,,WINP-TV,16,38,PITTSBURGH,PA,402646,795750,521,213,309,ND,,
73875,,WPGH-TV,20,43,PITTSBURGH,PA,402943,800016,605.8,302.8,619,DA,45946,0
73907,,WPNT,21,42,PITTSBURGH,PA,402943,800016,618.7,314.9,645,DA,43259,0
73910,,WPXI,23,48,PITTSBURGH,PA,402748,800014,598.8,289,606,ND,,
25454,,KDKA-TV,25,25,PITTSBURGH,PA,402938,800108,616,311,1000,ND,,
65681,,WTAE-TV,27,51,PITTSBURGH,PA,401649,794810,587,273,628,DA,40377,0
68395,,WBYD-CD,30,39,PITTSBURGH,PA,402646,795750,457.1,0,12.5,ND,,
17010,,WYOU,12,13,SCRANTON,PA,411058,755225,855,471,30,DA,71517,0
73318,,WNEP-TV,16,50,SCRANTON,PA,411057,755214,900,517,248,ND,,
64690,,WQPX-TV,33,32,SCRANTON,PA,412606,754334,712.6,354,539,DA,59210,0
73374,,WSWB,34,31,SCRANTON,PA,412609,754343,710,356,106,ND,,
68409,,WWKH-CD,22,47,UNIONTOWN,PA,395117,793926,826.7,0,4.92,DA,20735,18
267,,WWLM-CD,36,20,WASHINGTON,PA,401124,801355,454.9,0,15,DA,20732,161
71225,,WBRE-TV,11,11,WILKES-BARRE,PA,411058,755225,855,471,30,DA,71517,0
16962,,W07BV,9,7,"WILKES-BARRE, ETC.",PA,411154,754911,760,0,0.024,DA,21661,0
68143,,W09DB-D,9,9,WILLIAMSPORT,PA,411308,765726,610,0,0.75,DA,1000592,180
52075,,WQMY,29,29,WILLIAMSPORT,PA,411201,770712,539,243,50,DA,90263,0
3255,,WQHA,25,50,AGUADA,PR,181842,671125,376,328,26.9,DA,118500,90
71725,,WOLE-DT,12,12,AGUADILLA,PR,180853,665859,968,661,47,ND,,
61573,,WVEO,17,17,AGUADILLA,PR,181859,671041,426,372,42,DA,95714,90
3001,,WCCV-TV,35,46,ARECIBO,PR,181359,664535,1086,600,40.6,DA,85437,355
2245,,WIMN-CD,36,36,ARECIBO,PR,182707,663814,132.8,0,10.4,DA,17800,0
19777,,WLII-DT,11,11,CAGUAS,PR,181647,660645,572,354,38,DA,118827,0
8156,,WUJA,24,48,CAGUAS,PR,181641,660632,532.1,312,31,DA,85442,44
54443,,WRFB,30,51,CAROLINA,PR,181637,655111,790,563,10.7,DA,83835,0
73901,,WORO-DT,13,13,FAJARDO,PR,181829,654740,1068,862,38,DA,116549,0
2174,,WMTJ,15,16,FAJARDO,PR,181828,654742,1058.2,852.1,174,DA,87689,0
15320,,WRUA,16,33,FAJARDO,PR,181829,654740,1056,848,34.1,DA,89237,0
18410,,WIDP,34,45,GUAYAMA,PR,181637,655109,841,631,40.3,DA,29944,225
67190,,WVSN,23,49,HUMACAO,PR,181637,655109,833,623,27.4,DA,75154,225
64864,,W10BG-D,10,10,MAYAGUEZ,PR,181926,671012,367,0,1,DA,109629,0
60357,,WOST,20,22,MAYAGUEZ,PR,181844,671123,374.4,327,47.7,DA,85049,95
64865,1,WORA-TV,29,29,MAYAGUEZ,PR,180856,665920,868.68,634.2,1000,DA,109311,0
64865,2,WORA-TV,29,29,MAYAGUEZ,PR,181625,660540,457.33,250,1,DA,109312,345
73336,,WNJX-TV,31,23,MAYAGUEZ,PR,180853,665859,1000,693,476,DA,65201,0
53863,,WIPM-TV,32,35,MAYAGUEZ,PR,180853,665859,981,674,583,ND,,
19561,,WECN,18,18,NARANJITO,PR,181727,661601,525,142,50,DA,92192,0
60341,1,WSTE-DT,7,7,PONCE,PR,180245,663915,322.9,88,25,DA,109672,0
60341,2,WSTE-DT,7,7,PONCE,PR,181622,660648,561,336,25,DA,109673,59
60341,3,WSTE-DT,7,7,PONCE,PR,181918,671026,428.2,362,10,DA,109674,0
60341,4,WSTE-DT,7,7,PONCE,PR,182714,664515,149,65,0.1,DA,109675,0
60341,5,WSTE-DT,7,7,PONCE,PR,180852,665860,937,631,0.5,DA,109676,210
19776,,WSUR-DT,9,9,PONCE,PR,181002,663435,1381,857,21.6,ND,,
26681,,WTIN-TV,14,15,PONCE,PR,181003,663435,1353,839,371,DA,67269,0
32142,,WQQZ-CD,16,30,PONCE,PR,180439,664502,577.3,0,0.544,DA,105469,155
2175,1,WQTO,19,25,PONCE,PR,180441,664455,681.1,310,696,DA,107424,0
2175,2,WQTO,19,25,PONCE,PR,181859,671048,388,334,13.1,DA,107425,0
29000,,WVOZ-TV,36,47,PONCE,PR,180443,664449,620,247,40.7,DA,74292,200
48237,,WQSJ-CD,23,48,QUEBRADILLAS,PR,181839,671108,380,0,1.27,DA,17786,90
58340,,WJPX,21,21,SAN JUAN,PR,181638,655113,779.7,564,1000,DA,72639,0
48239,,WSJN-CD,22,20,SAN JUAN,PR,181731,660960,536,0,10.5,DA,20484,0
53859,,WIPR-TV,26,43,SAN JUAN,PR,180635,660304,1123,776,561,DA,100935,330
52073,,WAPA-TV,27,27,SAN JUAN,PR,180635,660304,1141,794,1000,DA,75274,0
64983,,WKAQ-TV,28,28,SAN JUAN,PR,180648,660310,1210.4,854,925,DA,100779,0
58342,,WJWN-TV,33,39,SAN SEBASTIAN,PR,180853,665859,934,627,621,DA,65242,0
50063,,WPXQ-TV,17,17,BLOCK ISLAND,RI,412941,714704,298.1,228,1000,DA,67093,0
56092,,WSBE-TV,2,21,PROVIDENCE,RI,415154,711713,296,268,0.459,DA,65226,0
47404,,WPRI-TV,7,13,PROVIDENCE,RI,415236,711655,334.3,305,30,ND,,
73311,,WNAC-TV,12,12,PROVIDENCE,RI,415236,711655,335,305,30,ND,,
50780,,WJAR,25,50,PROVIDENCE,RI,415155,711713,334.6,306,612,DA,1000769,0
61003,,WEBA-TV,21,33,ALLENDALE,SC,331116,812349,305.3,241.3,328,DA,67765,0
56548,,WMYA-TV,35,14,ANDERSON,SC,343851,821612,528.6,286.6,577,DA,84009,0
61007,,WJWJ-TV,32,44,BEAUFORT,SC,324243,804053,370.6,364.5,348,DA,70516,0
61005,,WITV,9,7,CHARLESTON,SC,325529,794157,564.9,561.9,20,DA,86993,0
416,,WTAT-TV,17,24,CHARLESTON,SC,325625,794144,585.4,583.3,848,DA,87682,0
55203,,WLCN-CD,18,18,CHARLESTON,SC,330125,800722,97.2,0,15,DA,92000,0
71297,,WCSC-TV,19,47,CHARLESTON,SC,325529,794157,525,521,562,DA,45846,0
10587,,WCBD-TV,20,50,CHARLESTON,SC,325625,794144,585,581,546,DA,66300,0
9015,,WCIV,25,36,CHARLESTON,SC,325625,794144,585.4,583.3,793,DA,90760,0
21536,,WGWG,34,34,CHARLESTON,SC,325529,794157,525,522,630,DA,43263,0
60963,,WOLO-TV,7,8,COLUMBIA,SC,340659,804550,613,529,43.7,ND,,
13990,,WIS,10,10,COLUMBIA,SC,340730,804522,561,481,57,ND,,
37176,,WLTX,15,17,COLUMBIA,SC,340550,804550,582.5,499.8,951,DA,43474,0
19199,,WACH,22,48,COLUMBIA,SC,340659,804550,546.5,464,308,DA,43955,0
136750,,WZRB,25,47,COLUMBIA,SC,340239,805950,273.8,192,155,DA,87817,0
61013,,WRLK-TV,33,32,COLUMBIA,SC,340707,805612,417.1,315.5,255,ND,,
61004,,WHMC,11,9,CONWAY,SC,335659,790630,249.4,229.6,31.8,ND,,
66407,,WBTW,13,13,FLORENCE,SC,342205,791920,629,598,31.6,ND,,
61008,,WJPM-TV,16,45,FLORENCE,SC,341649,794434,273.8,242.4,59,ND,,
3133,,WWMB,26,21,FLORENCE,SC,342203,791948,611.6,581,448,DA,87879,0
17012,,WPDE-TV,27,16,FLORENCE,SC,342203,791948,630.6,600,543,DA,85493,0
9064,,WGGS-TV,2,16,GREENVILLE,SC,345626,822440,660.1,354,4.01,DA,113715,0
61010,,WNTV,8,9,GREENVILLE,SC,345629,822437,683.9,377.5,102,DA,97513,0
72300,,WHNS,17,21,GREENVILLE,SC,351056,824055,1527.5,762,364,DA,88301,0
53905,,WYFF,30,36,GREENVILLE,SC,350643,823623,1195,596,884,ND,,
60931,,WNEH,26,18,GREENWOOD,SC,342219,821004,411.8,229.7,128,ND,,
27245,,WTGS,26,28,HARDEEVILLE,SC,320246,812026,462,455,957,DA,88321,0
67140,,W30CV-D,30,30,HILTON HEAD ISLAND,SC,320918,804546,18,0,0.45,ND,,
4349,,WGSC-CD,8,8,MURRELLS INLET,SC,333528,790254,188,0,0.14,DA,1000604,310
83969,,WMBF-TV,32,32,MYRTLE BEACH,SC,334351,790431,190.5,183,530,DA,88936,0
9054,,WFXB,36,18,MYRTLE BEACH,SC,341120,791059,481.2,459,1000,DA,78333,0
61009,,WNSC-TV,34,15,ROCK HILL,SC,345024,810106,384.5,211.6,617,DA,67767,0
66391,,WSPA-TV,11,7,SPARTANBURG,SC,351012,821726,1107.3,667,25.7,ND,,
61012,,WRJA-TV,29,28,SUMTER,SC,335252,801614,397,364,100,ND,,
40902,,WKTC,31,39,SUMTER,SC,340659,804550,476.3,391,426,DA,66995,0
48659,,KABY-TV,9,9,ABERDEEN,SD,450623,975358,922.7,427,19.4,ND,,
61064,,KDSD-TV,17,17,ABERDEEN,SD,452954,974029,871,349,37.8,DA,90196,270
61067,,KESD-TV,8,8,BROOKINGS,SD,442016,971343,763.9,229,15,ND,,
61071,,KPSD-TV,13,13,EAGLE BUTTE,SD,450314,1021549,1296.4,516,27,ND,,
41975,,KDLO-TV,3,3,FLORENCE,SD,445756,973523,1066.2,513.3,14.4,ND,,
28501,,KTTM,12,12,HURON,SD,441139,981906,653.8,257,12.6,ND,,
34348,,KIVV-TV,5,5,LEAD,SD,441930,1035016,2281,561,9.2,ND,,
17686,,KHSD-TV,10,10,LEAD,SD,441936,1035014,2298,576,34.8,ND,,
61063,,KQSD-TV,11,11,LOWRY,SD,451638,995911,905.2,312.7,33.7,ND,,
61062,,KZSD-TV,8,8,MARTIN,SD,432559,1013318,1133.3,266,44.7,ND,,
55375,,KDLV-TV,26,26,MITCHELL,SD,434533,982445,756.3,315,1000,ND,,
61066,,KTSD-TV,10,10,PIERRE,SD,435805,993541,1012.4,487.7,54.7,ND,,
48660,,KPRY-TV,19,19,PIERRE,SD,440307,1000504,915.8,347,311,ND,,
17688,,KOTA-TV,2,2,RAPID CITY,SD,440407,1031505,1325,216,18.2,ND,,
34347,,KEVN-TV,7,7,RAPID CITY,SD,440360,1031503,1312,204,43.5,ND,,
41969,,KCLO-TV,16,16,RAPID CITY,SD,440413,1031503,1266,154,150,DA,68112,0
81464,,KNBN,21,21,RAPID CITY,SD,440533,1031455,1301,210.8,50,ND,,
61068,,KBHE-TV,26,26,RAPID CITY,SD,440308,1031436,1280.7,191.7,79.1,ND,,
41964,,KPLO-TV,13,13,RELIANCE,SD,435427,994147,844.9,306.3,46.9,DA,111602,0
28521,,KTTW,7,7,SIOUX FALLS,SD,433019,963420,645.9,217.6,7.5,DA,84679,280
41983,,KELO-TV,11,11,SIOUX FALLS,SD,433107,963206,1040,610,30,ND,,
48658,,KSFY-TV,13,13,SIOUX FALLS,SD,433107,963206,1039.8,610,22.7,ND,,
55379,,KDLT-TV,21,47,SIOUX FALLS,SD,433018,963323,1033.9,608,589,DA,70681,0
60728,,KCSD-TV,24,24,SIOUX FALLS,SD,433428,963920,512,75,80.9,ND,,
29121,,KWSD,36,36,SIOUX FALLS,SD,433019,963420,658,229.7,36.9,DA,97392,0
61072,,KUSD-TV,34,34,VERMILLION,SD,430301,964702,648.3,234,277,ND,,
68911,,W18BL-D,32,18,ADAMSVILLE,TN,351405,882235,203,0,15,DA,23503,110
77677,,WAPK-CD,16,36,BRISTOL VA/KINGSPORT,TN,362554,820814,1320,0,9.63,DA,116412,290
27490,,WOPI-CD,11,9,"BRISTOL,VA/KINGSPORT",TN,362553,820815,1295,0,3,DA,116413,0
54385,,WDEF-TV,8,12,CHATTANOOGA,TN,350806,851925,767,384,26,ND,,
22590,,WTVC,9,9,CHATTANOOGA,TN,350938,851906,707,322,45,DA,86827,40
59137,,WRCB,13,13,CHATTANOOGA,TN,350940,851851,749,370,111,DA,92256,0
71353,,WDSI-TV,14,40,CHATTANOOGA,TN,351234,851639,748.5,350,47.5,DA,68567,130
167588,,WYHB-CD,25,44,CHATTANOOGA,TN,351226,851652,671,0,10.2,DA,97660,0
65667,,WTCI,35,29,CHATTANOOGA,TN,351226,851652,754.3,352,181,ND,,
49240,,WTNB-CD,5,27,CLEVELAND,TN,351203,845258,379,0,1.67,DA,23503,25
52078,,WPDP-LP,19,25,CLEVELAND,TN,350805,843721,718,0,0.024,DA,16599,270
72060,,WFLI-TV,23,42,CLEVELAND,TN,351234,851639,733.5,333,338,DA,67273,0
69479,,WCTE,22,22,COOKEVILLE,TN,361026,852037,844.7,425,200,DA,106300,0
28468,,WNPX-TV,32,36,COOKEVILLE,TN,361604,864744,612.6,428.7,676,DA,64292,180
72971,,WBXX-TV,31,20,CROSSVILLE,TN,360633,842017,1217.8,735,832,ND,,
40761,,WEMT,28,38,GREENEVILLE,TN,362658,820628,1366,721,815,DA,93047,0
60820,,WPGD-TV,33,33,HENDERSONVILLE,TN,361605,864745,595.7,412,1000,ND,,
68519,,WJKT,21,39,JACKSON,TN,354722,890614,399.2,296,268,ND,,
65204,,WBBJ-TV,35,43,JACKSON,TN,353816,884133,439.7,302,857,ND,,
52628,,WPXK-TV,18,23,JELLICO,TN,360013,835634,840.3,529,889,ND,,
57826,,WJHL-TV,9,11,JOHNSON CITY,TN,362555,820814,1332.1,708,34.5,DA,95837,0
27501,,WKPZ-CD,19,19,KINGSPORT,TN,363136,823513,783,0,15,ND,,
27502,,WKPT-CD,22,22,KINGSPORT,TN,363136,823513,772.9,0,3.5,ND,,
27504,,WKPT-TV,32,27,KINGSPORT,TN,362554,820814,1318.7,695,222,DA,69109,0
83931,,WKNX-TV,7,7,KNOXVILLE,TN,360036,835557,693,382,55,DA,66337,0
46984,,WBIR-TV,10,10,KNOXVILLE,TN,360019,835623,856,546,40.9,ND,,
19200,,WTNZ,15,34,KNOXVILLE,TN,360013,835634,837.7,529,300,DA,41888,0
71082,,WATE-TV,26,26,KNOXVILLE,TN,360013,835634,840,529.2,930,DA,42892,0
18267,,WKOP-TV,29,17,KNOXVILLE,TN,355944,835723,857.7,551.3,131,ND,,
35908,,WVLT-TV,34,30,KNOXVILLE,TN,355944,835723,857.7,551.3,945,ND,,
7651,,WJFB,25,44,LEBANON,TN,360913,862246,344,161,681,DA,86478,0
71645,,WLJT-DT,14,47,LEXINGTON,TN,354212,883610,346.9,205,142,ND,,
19184,,WMC-TV,5,5,MEMPHIS,TN,351009,895310,394,308,34.5,ND,,
12521,,WHBQ-TV,13,13,MEMPHIS,TN,351029,895043,393,305,95,DA,87271,0
168014,,W50EA-D,15,50,MEMPHIS,TN,351633,894638,426.2,0,7.24,ND,,
81692,,WTWV,23,23,MEMPHIS,TN,351234,894901,349,261,1000,DA,91069,0
11907,,WATN-TV,25,25,MEMPHIS,TN,351633,894638,432.2,340,1000,DA,69726,0
66174,,WREG-TV,28,28,MEMPHIS,TN,351052,894956,402,313,906,ND,,
42061,,WKNO,29,29,MEMPHIS,TN,350916,894920,413.2,320.2,835,ND,,
68518,,WLMT,31,31,MEMPHIS,TN,351633,894638,432.2,340,871,DA,70017,0
21726,,WPXX-TV,33,51,MEMPHIS,TN,351241,894854,386,298,713,ND,,
10324,,WETV-LP,11,11,MURFREESBORO,TN,355026,862327,274,0,0.024,DA,22428,50
11117,,WHTN,16,38,MURFREESBORO,TN,360458,862552,433,250,618,DA,32815,0
41398,,WNPT,7,8,NASHVILLE,TN,360249,864949,591,390,17.7,ND,,
41232,,WSMV-TV,10,10,NASHVILLE,TN,360827,865156,589.7,415,42.4,ND,,
418,,WZTV,20,15,NASHVILLE,TN,361550,864739,593,411,1000,DA,39931,0
9971,,WUXP-TV,21,21,NASHVILLE,TN,361550,864739,595.2,413,1000,DA,39919,0
61026,,WJDE-LD,23,31,NASHVILLE,TN,360949,864645,311.1,0,4.45,DA,23503,0
73188,,WKRN-TV,27,27,NASHVILLE,TN,360250,864949,612,411,1000,ND,,
73310,,WNAB,30,23,NASHVILLE,TN,361550,864739,550.2,367,408,DA,65623,0
36504,,WTVF,36,25,NASHVILLE,TN,361605,864716,616,428,1000,DA,110737,0
18252,,WETP-TV,24,41,SNEEDVILLE,TN,362252,831049,981.6,566.6,313,DA,41583,0
81750,,WVLR,36,48,TAZEWELL,TN,361530,833743,829,430,798,DA,89537,0
32216,,WUWT-CD,24,26,UNION CITY,TN,362646,890212,203.1,0,14.3,DA,20433,0
62293,,KXVA,15,15,ABILENE,TX,321631,993524,900,299,31,DA,105124,0
306,,KRBC-TV,29,29,ABILENE,TX,321638,993552,862,258,1000,DA,77885,0
59988,,KTAB-TV,30,24,ABILENE,TX,321638,993552,862,258,1000,ND,,
60537,,KFTH-DT,36,36,ALVIN,TX,293416,953038,597.9,579,1000,DA,43470,0
40446,,KVII-TV,7,7,AMARILLO,TX,352230,1015258,1525,519,21.9,ND,,
1236,,KACV-TV,9,9,AMARILLO,TX,352033,1014923,1433.4,398,30,ND,,
51466,,KFDA-TV,10,10,AMARILLO,TX,351734,1015044,1525,466,62,ND,,
33722,,KCIT,15,15,AMARILLO,TX,352033,1014923,1492,464,925,DA,97750,0
8523,,KAMR-TV,19,19,AMARILLO,TX,352033,1014923,1490,455.2,400,ND,,
68834,,KPXD-TV,25,42,ARLINGTON,TX,323236,965733,698,495,707,DA,87520,0
35649,,KTBC,7,7,AUSTIN,TX,301836,974735,599.2,383,98.6,DA,87182,224
38562,,KGBS-CD,19,19,AUSTIN,TX,301911,974807,423,0,15,DA,89449,0
35920,,KXAN-TV,21,21,AUSTIN,TX,301934,974759,613.4,395.4,700,ND,,
8564,,KLRU,22,22,AUSTIN,TX,301920,974813,597.3,357.5,700,ND,,
144,,KNVA,23,49,AUSTIN,TX,301934,974759,613,396,298,ND,,
48836,,KXLK-CD,24,23,AUSTIN,TX,301924,974800,567.9,0,15,ND,,
35918,,KBVO-CD,31,31,AUSTIN,TX,301934,974759,564,0,15,DA,119384,90
35867,,KVUE,33,33,AUSTIN,TX,301919,974812,597.2,376,1000,ND,,
33691,,KEYE-TV,34,43,AUSTIN,TX,301919,974812,616,395,840,DA,60307,0
35882,,KTFO-CD,36,36,AUSTIN,TX,301934,974759,597,0,15,ND,,
35912,,KHPB-CD,16,45,BASTROP,TX,300860,971316,266.8,0,0.085,DA,16531,0
70492,,KUBE-TV,31,41,BAYTOWN,TX,293416,953038,598.6,580,820,DA,88732,0
10150,,KBMT,12,12,BEAUMONT,TX,301127,935309,311,305,18.2,ND,,
22589,,KFDM,15,25,BEAUMONT,TX,300825,935845,280,275,277,ND,,
12896,,KITU-TV,29,33,BEAUMONT,TX,301042,935427,320,312,920,DA,102629,0
51373,,K30EG,30,30,BEEVILLE-REFUGIO,TX,282328,972535,131,0,0.089,DA,16972,198
9754,,KNCT,17,46,BELTON,TX,305909,973751,622.6,392,272,ND,,
42008,,KWAB-TV,33,33,BIG SPRING,TX,321655,1012935,862.6,83.3,33.5,DA,93177,0
125710,,KNIC-DT,18,18,BLANCO,TX,294149,983046,551.1,200,1000,DA,87498,0
83715,,KEYU,31,31,BORGER,TX,352033,1014922,1340,305,700,DA,111098,115
32179,,KXFX-CD,20,20,BROWNSVILLE,TX,255750,973113,149.3,0,0.5,DA,16834,170
12523,,KVEO-TV,24,24,BROWNSVILLE,TX,260602,975021,463.3,445,1000,DA,39305,0
6669,,KBTX-TV,14,50,BRYAN,TX,303317,960152,595.9,507.2,471,DA,86923,0
68538,,KRHD-CD,15,40,BRYAN,TX,304527,962805,240.2,0,8.69,DA,95901,172
60384,,KYLE-TV,29,28,BRYAN,TX,304119,962536,311,220,51,DA,92857,0
65301,,KAMU-TV,12,12,COLLEGE STATION,TX,303748,962034,201,105,3.2,DA,59150,0
58835,,KPXB-TV,32,32,CONROE,TX,293416,953038,597.9,579,1000,DA,87478,0
28324,,KTBU,33,42,CONROE,TX,293345,953036,615.8,597,838,DA,43288,0
10188,,KIII,8,8,CORPUS CHRISTI,TX,273931,973605,282,269,160,DA,65123,0
33079,,KZTV,10,10,CORPUS CHRISTI,TX,274229,973760,305.4,289.8,39,DA,95989,0
25559,,KRIS-TV,13,13,CORPUS CHRISTI,TX,274430,973610,254.9,239.6,46.1,DA,71769,0
48833,,KCRP-CD,17,41,CORPUS CHRISTI,TX,274747,972348,107.2,0,8.96,DA,23503,0
82910,,KUQI,19,38,CORPUS CHRISTI,TX,274533,973627,260.6,247,32.9,DA,90453,0
51375,,K22JA-D,22,22,CORPUS CHRISTI,TX,274430,973610,69,0,15,ND,,
58408,,KEDT,23,23,CORPUS CHRISTI,TX,273921,973356,285,273,50,DA,85421,0
64877,,KORO,27,27,CORPUS CHRISTI,TX,274229,973760,302.9,287.3,1000,DA,38420,0
72054,,WFAA,8,8,DALLAS,TX,323506,965842,703.5,510,55,DA,102716,0
49324,,KERA-TV,14,14,DALLAS,TX,323236,965733,717.5,514.4,975,DA,113863,0
67910,,KDTX-TV,21,45,DALLAS,TX,323236,965733,697.1,494,611,DA,65026,0
17037,,KDFI,27,36,DALLAS,TX,323236,965733,697.1,495,829,DA,88398,0
16930,,KLEG-CD,28,44,DALLAS,TX,324648,964815,414,0,10.9,ND,,
22201,,KDAF,32,32,DALLAS,TX,323235,965733,738.2,537,780,DA,36873,0
33770,,KDFW,35,35,DALLAS,TX,323506,965842,702.5,510,1000,DA,87034,0
35994,,KXTX-TV,36,40,DALLAS,TX,323507,965807,684,494,925,ND,,
73701,,KMPX,30,30,DECATUR,TX,323519,965806,735.5,544.1,1000,DA,65411,0
55762,,KYVV-TV,28,28,DEL RIO,TX,292040,1005140,408,100,1000,DA,106518,0
49326,,KDTN,29,43,DENTON,TX,323235,965733,697.3,494.2,757,DA,64993,0
32621,,KVAW,18,18,EAGLE PASS,TX,284333,1002836,570,84.7,50,DA,77042,270
